58868.656	40.910	0.059
58954.387	42.505	0.042
58954.387	42.505	0.042
58955.404	42.552	0.041
58956.369	42.597	0.042
58956.471	42.456	0.042
58958.515	42.619	0.042
58960.458	42.660	0.040
58964.345	42.653	0.041
58967.288	42.625	0.040
58969.374	42.638	0.041
58970.307	42.588	0.040
58972.431	42.533	0.039
58973.267	42.552	0.040
58975.275	42.513	0.040
58976.201	42.505	0.040
58979.240	42.476	0.040
58982.454	42.431	0.039
58984.285	42.413	0.039
58985.299	42.417	0.040
58987.383	42.380	0.040
58991.307	42.377	0.040
58992.289	42.343	0.039
58994.244	42.363	0.039
58997.221	42.336	0.039
58997.321	42.322	0.039
58999.366	42.298	0.040
59000.246	42.320	0.039
59000.266	42.316	0.039
59004.203	42.299	0.039
59009.243	42.245	0.040
59012.206	42.220	0.040
59014.418	42.166	0.040
59016.208	42.190	0.040
59017.292	42.148	0.040
59019.260	42.170	0.040
59021.289	42.133	0.040
59022.290	42.119	0.040
59025.237	42.091	0.041
59028.278	41.999	0.042
59029.207	42.083	0.040
59037.224	42.004	0.040
59042.294	41.909	0.041
59045.236	41.909	0.040
59047.269	41.828	0.041
59048.267	41.897	0.040
59051.276	41.783	0.042
59053.273	41.660	0.045
59588.648	41.061	0.042
59604.611	41.182	0.043
