  4.0000E+002  0.0000E+000  0.0000E+000 
  4.0013E+002  0.0000E+000  0.0000E+000 
  4.0026E+002  0.0000E+000  0.0000E+000 
  4.0040E+002  0.0000E+000  0.0000E+000 
  4.0053E+002  0.0000E+000  0.0000E+000 
  4.0066E+002  0.0000E+000  0.0000E+000 
  4.0079E+002  0.0000E+000  0.0000E+000 
  4.0092E+002  0.0000E+000  0.0000E+000 
  4.0106E+002  0.0000E+000  0.0000E+000 
  4.0119E+002  0.0000E+000  0.0000E+000 
  4.0132E+002  0.0000E+000  0.0000E+000 
  4.0145E+002  0.0000E+000  0.0000E+000 
  4.0159E+002  0.0000E+000  0.0000E+000 
  4.0172E+002  0.0000E+000  0.0000E+000 
  4.0185E+002  0.0000E+000  0.0000E+000 
  4.0198E+002  0.0000E+000  0.0000E+000 
  4.0212E+002  0.0000E+000  0.0000E+000 
  4.0225E+002  0.0000E+000  0.0000E+000 
  4.0238E+002  0.0000E+000  0.0000E+000 
  4.0252E+002  0.0000E+000  0.0000E+000 
  4.0265E+002  0.0000E+000  0.0000E+000 
  4.0278E+002  0.0000E+000  0.0000E+000 
  4.0291E+002  0.0000E+000  0.0000E+000 
  4.0305E+002  0.0000E+000  0.0000E+000 
  4.0318E+002  0.0000E+000  0.0000E+000 
  4.0331E+002  0.0000E+000  0.0000E+000 
  4.0345E+002  0.0000E+000  0.0000E+000 
  4.0358E+002  0.0000E+000  0.0000E+000 
  4.0371E+002  0.0000E+000  0.0000E+000 
  4.0385E+002  0.0000E+000  0.0000E+000 
  4.0398E+002  0.0000E+000  0.0000E+000 
  4.0411E+002  0.0000E+000  0.0000E+000 
  4.0425E+002  0.0000E+000  0.0000E+000 
  4.0438E+002  0.0000E+000  0.0000E+000 
  4.0451E+002  0.0000E+000  0.0000E+000 
  4.0465E+002  0.0000E+000  0.0000E+000 
  4.0478E+002  0.0000E+000  0.0000E+000 
  4.0491E+002  0.0000E+000  0.0000E+000 
  4.0505E+002  0.0000E+000  0.0000E+000 
  4.0518E+002  0.0000E+000  0.0000E+000 
  4.0531E+002  0.0000E+000  0.0000E+000 
  4.0545E+002  0.0000E+000  0.0000E+000 
  4.0558E+002  0.0000E+000  0.0000E+000 
  4.0572E+002  0.0000E+000  0.0000E+000 
  4.0585E+002  0.0000E+000  0.0000E+000 
  4.0598E+002  0.0000E+000  0.0000E+000 
  4.0612E+002  0.0000E+000  0.0000E+000 
  4.0625E+002  0.0000E+000  0.0000E+000 
  4.0639E+002  0.0000E+000  0.0000E+000 
  4.0652E+002  0.0000E+000  0.0000E+000 
  4.0665E+002  0.0000E+000  0.0000E+000 
  4.0679E+002  0.0000E+000  0.0000E+000 
  4.0692E+002  0.0000E+000  0.0000E+000 
