# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 146.514770833333
# DEC: 33.5282388888889
# OBS_DATE: 2019-12-23 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 27153
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
3877.980,5.97324e-17,-9.90000e+01
3880.510,1.55288e-16,-9.90000e+01
3883.040,1.30781e-16,-9.90000e+01
3885.570,2.15812e-16,-9.90000e+01
3888.100,1.19851e-16,-9.90000e+01
3890.630,1.09119e-16,-9.90000e+01
3893.160,1.07279e-16,-9.90000e+01
3895.690,1.38629e-16,-9.90000e+01
3898.220,2.02976e-16,-9.90000e+01
3900.750,1.29011e-16,-9.90000e+01
3903.280,9.19569e-17,-9.90000e+01
3905.810,1.90419e-16,-9.90000e+01
3908.340,1.28838e-16,-9.90000e+01
3910.870,1.21402e-16,-9.90000e+01
3913.400,1.71224e-16,-9.90000e+01
3915.930,1.78333e-16,-9.90000e+01
3918.460,9.46257e-17,-9.90000e+01
3920.990,1.46006e-16,-9.90000e+01
3923.520,1.21646e-16,-9.90000e+01
3926.050,1.94096e-16,-9.90000e+01
3928.580,1.81593e-16,-9.90000e+01
3931.110,1.32038e-16,-9.90000e+01
3933.640,8.86135e-17,-9.90000e+01
3936.170,1.50796e-16,-9.90000e+01
3938.700,8.95781e-17,-9.90000e+01
3941.230,1.61617e-16,-9.90000e+01
3943.760,1.04477e-16,-9.90000e+01
3946.290,2.26146e-16,-9.90000e+01
3948.820,1.01799e-16,-9.90000e+01
3951.350,1.17019e-16,-9.90000e+01
3953.880,1.36412e-16,-9.90000e+01
3956.410,1.54604e-16,-9.90000e+01
3958.940,1.75314e-16,-9.90000e+01
3961.470,3.97798e-17,-9.90000e+01
3964.000,1.75168e-16,-9.90000e+01
3966.530,1.51703e-16,-9.90000e+01
3969.060,1.81160e-16,-9.90000e+01
3971.590,1.16056e-16,-9.90000e+01
3974.120,1.60563e-16,-9.90000e+01
3976.650,1.49411e-16,-9.90000e+01
3979.180,1.06102e-16,-9.90000e+01
3981.710,1.77915e-16,-9.90000e+01
3984.230,1.45213e-16,-9.90000e+01
3986.760,2.13672e-18,-9.90000e+01
3989.290,1.32413e-16,-9.90000e+01
3991.820,2.03674e-16,-9.90000e+01
3994.350,2.18186e-16,-9.90000e+01
3996.880,1.36759e-16,-9.90000e+01
3999.410,1.46820e-16,-9.90000e+01
4001.940,1.69647e-16,-9.90000e+01
4004.470,9.91939e-17,-9.90000e+01
4007.000,1.76175e-16,-9.90000e+01
4009.530,1.15128e-16,-9.90000e+01
4012.060,1.72152e-16,-9.90000e+01
4014.590,2.46717e-16,-9.90000e+01
4017.120,1.91036e-16,-9.90000e+01
4019.650,9.38030e-17,-9.90000e+01
4022.180,1.57132e-16,-9.90000e+01
4024.710,1.45992e-16,-9.90000e+01
4027.240,1.62980e-16,-9.90000e+01
4029.770,1.30488e-16,-9.90000e+01
4032.300,8.76390e-17,-9.90000e+01
4034.830,1.09600e-16,-9.90000e+01
4037.360,1.00420e-16,-9.90000e+01
4039.890,1.09058e-16,-9.90000e+01
4042.420,1.38421e-16,-9.90000e+01
4044.950,1.49471e-16,-9.90000e+01
