# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 214.579695833333
# DEC: 38.9295222222222
# OBS_DATE: 2020-05-23 07:46:25+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 36346
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
3934.234,3.90243e-01,-9.90000e+01
3936.764,3.85183e-01,-9.90000e+01
3939.295,4.35960e-01,-9.90000e+01
3941.825,4.68249e-01,-9.90000e+01
3944.355,4.91319e-01,-9.90000e+01
3946.885,4.95429e-01,-9.90000e+01
3949.416,5.09352e-01,-9.90000e+01
3951.946,5.02478e-01,-9.90000e+01
3954.476,4.83351e-01,-9.90000e+01
3957.006,4.53149e-01,-9.90000e+01
3959.536,4.17524e-01,-9.90000e+01
3962.067,3.60095e-01,-9.90000e+01
3964.597,3.88511e-01,-9.90000e+01
3967.127,4.07272e-01,-9.90000e+01
3969.657,4.67048e-01,-9.90000e+01
3972.188,5.55994e-01,-9.90000e+01
3974.718,4.92079e-01,-9.90000e+01
3977.248,4.94638e-01,-9.90000e+01
3979.778,4.67183e-01,-9.90000e+01
3982.308,5.22820e-01,-9.90000e+01
3984.839,4.82226e-01,-9.90000e+01
3987.369,4.83988e-01,-9.90000e+01
3989.899,4.74763e-01,-9.90000e+01
3992.429,4.76229e-01,-9.90000e+01
3994.960,4.59989e-01,-9.90000e+01
3997.490,4.29254e-01,-9.90000e+01
4000.020,3.84641e-01,-9.90000e+01
4002.550,3.69975e-01,-9.90000e+01
4005.080,4.16485e-01,-9.90000e+01
4007.611,4.15684e-01,-9.90000e+01
4010.141,4.63129e-01,-9.90000e+01
4012.671,4.39605e-01,-9.90000e+01
4015.201,4.96829e-01,-9.90000e+01
4017.732,4.74268e-01,-9.90000e+01
4020.262,4.82689e-01,-9.90000e+01
4022.792,4.90262e-01,-9.90000e+01
4025.322,4.97251e-01,-9.90000e+01
4027.852,4.94369e-01,-9.90000e+01
4030.383,4.82704e-01,-9.90000e+01
4032.913,5.42172e-01,-9.90000e+01
4035.443,5.45131e-01,-9.90000e+01
4037.973,5.92708e-01,-9.90000e+01
4040.504,5.23249e-01,-9.90000e+01
4043.034,4.71645e-01,-9.90000e+01
4045.564,5.30917e-01,-9.90000e+01
4048.094,4.08664e-01,-9.90000e+01
4050.624,4.60729e-01,-9.90000e+01
4053.155,3.87465e-01,-9.90000e+01
4055.685,3.79238e-01,-9.90000e+01
4058.215,3.84262e-01,-9.90000e+01
4060.745,4.18566e-01,-9.90000e+01
4063.276,4.01186e-01,-9.90000e+01
4065.806,4.47525e-01,-9.90000e+01
4068.336,4.53548e-01,-9.90000e+01
4070.866,4.47980e-01,-9.90000e+01
4073.397,4.50323e-01,-9.90000e+01
4075.927,4.47208e-01,-9.90000e+01
4078.457,5.12253e-01,-9.90000e+01
4080.987,4.84447e-01,-9.90000e+01
4083.517,4.71445e-01,-9.90000e+01
4086.048,4.97168e-01,-9.90000e+01
4088.578,4.76535e-01,-9.90000e+01
4091.108,4.77938e-01,-9.90000e+01
4093.638,4.64139e-01,-9.90000e+01
4096.169,4.53224e-01,-9.90000e+01
4098.699,4.45562e-01,-9.90000e+01
4101.229,4.47587e-01,-9.90000e+01
4103.759,4.52426e-01,-9.90000e+01
4106.289,4.51236e-01,-9.90000e+01
4108.820,4.73408e-01,-9.90000e+01
4111.350,4.93457e-01,-9.90000e+01
