# INSTRUMENT_ID: 10
# OBS_GROUP_ID: 58
# UNIT_ID: None
# RA: 358.573854166667
# DEC: 26.3267111111111
# OBS_DATE: 2020-07-17 13:43:41+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 46836
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
3993.523,5.10996e-16,-9.90000e+01
3994.150,5.61264e-16,-9.90000e+01
3994.776,6.32446e-16,-9.90000e+01
3995.403,5.92655e-16,-9.90000e+01
3996.029,5.43531e-16,-9.90000e+01
3996.655,5.96245e-16,-9.90000e+01
3997.282,5.40068e-16,-9.90000e+01
3997.908,5.21752e-16,-9.90000e+01
3998.534,6.02913e-16,-9.90000e+01
3999.161,6.25269e-16,-9.90000e+01
3999.787,5.69421e-16,-9.90000e+01
4000.414,5.94452e-16,-9.90000e+01
4001.040,5.55711e-16,-9.90000e+01
4001.666,5.39965e-16,-9.90000e+01
4002.293,5.75832e-16,-9.90000e+01
4002.919,5.87312e-16,-9.90000e+01
4003.545,5.70964e-16,-9.90000e+01
4004.172,5.37861e-16,-9.90000e+01
4004.798,5.90569e-16,-9.90000e+01
4005.425,5.42481e-16,-9.90000e+01
4006.051,6.57255e-16,-9.90000e+01
4006.677,5.96112e-16,-9.90000e+01
4007.304,4.82137e-16,-9.90000e+01
4007.930,5.76739e-16,-9.90000e+01
4008.557,5.97254e-16,-9.90000e+01
4009.183,5.38163e-16,-9.90000e+01
4009.809,5.38330e-16,-9.90000e+01
4010.436,4.67941e-16,-9.90000e+01
4011.062,5.13687e-16,-9.90000e+01
4011.688,5.57275e-16,-9.90000e+01
4012.315,5.49369e-16,-9.90000e+01
4012.941,5.74037e-16,-9.90000e+01
4013.568,5.52263e-16,-9.90000e+01
4014.194,5.76949e-16,-9.90000e+01
4014.820,5.44915e-16,-9.90000e+01
4015.447,5.31861e-16,-9.90000e+01
4016.073,5.05213e-16,-9.90000e+01
4016.699,4.71905e-16,-9.90000e+01
4017.326,5.33801e-16,-9.90000e+01
4017.952,5.41951e-16,-9.90000e+01
4018.579,5.35530e-16,-9.90000e+01
4019.205,4.87115e-16,-9.90000e+01
4019.831,4.86569e-16,-9.90000e+01
4020.458,4.87461e-16,-9.90000e+01
4021.084,4.74230e-16,-9.90000e+01
4021.711,5.48412e-16,-9.90000e+01
4022.337,5.37316e-16,-9.90000e+01
4022.963,5.31328e-16,-9.90000e+01
4023.590,5.39720e-16,-9.90000e+01
4024.216,5.65857e-16,-9.90000e+01
4024.842,5.08904e-16,-9.90000e+01
4025.469,4.59244e-16,-9.90000e+01
4026.095,4.88571e-16,-9.90000e+01
4026.722,5.05366e-16,-9.90000e+01
4027.348,4.56141e-16,-9.90000e+01
4027.974,4.73574e-16,-9.90000e+01
4028.601,4.99234e-16,-9.90000e+01
4029.227,5.35533e-16,-9.90000e+01
4029.853,5.38862e-16,-9.90000e+01
4030.480,4.92890e-16,-9.90000e+01
4031.106,5.22225e-16,-9.90000e+01
4031.733,5.33102e-16,-9.90000e+01
4032.359,5.47891e-16,-9.90000e+01
4032.985,5.94520e-16,-9.90000e+01
4033.612,5.27073e-16,-9.90000e+01
4034.238,4.83445e-16,-9.90000e+01
4034.865,4.83969e-16,-9.90000e+01
4035.491,5.17295e-16,-9.90000e+01
4036.117,5.45545e-16,-9.90000e+01
4036.744,5.18290e-16,-9.90000e+01
4037.370,4.90166e-16,-9.90000e+01
4037.996,5.34185e-16,-9.90000e+01
