# SN1987A    bands=BVRI 
# mu=18.49+/-0.00  ABg=0.79+/-0.00 ABi=0.00+/-0.00 
638.03  38.634  0.015 
638.03  38.635  0.015 
639.03  38.627  0.015 
639.03  38.628  0.015 
639.03  38.626  0.015 
640.06  38.619  0.015 
640.06  38.619  0.015 
642.73  38.607  0.015 
642.97  38.612  0.015 
643.00  38.601  0.015 
644.02  38.602  0.015 
644.04  38.594  0.015 
647.85  38.588  0.015 
652.69  38.552  0.015 
656.04  38.501  0.015 
657.85  38.520  0.015 
662.63  38.488  0.015 
663.90  38.470  0.015 
667.67  38.456  0.015 
667.98  38.448  0.015 
671.66  38.430  0.015 
674.97  38.404  0.015 
676.67  38.400  0.015 
676.91  38.386  0.015 
680.84  38.359  0.015 
682.75  38.365  0.015 
687.68  38.333  0.015 
689.83  38.318  0.015 
692.69  38.314  0.015 
693.83  38.294  0.015 
698.62  38.268  0.015 
701.98  38.246  0.015 
703.62  38.256  0.015 
709.64  38.224  0.015 
709.86  38.212  0.015 
710.87  38.208  0.015 
711.86  38.205  0.015 
714.60  38.189  0.015 
717.86  38.172  0.015 
718.86  38.165  0.015 
720.61  38.172  0.015 
728.88  38.110  0.015 
729.60  38.120  0.015 
734.60  38.094  0.015 
740.62  38.074  0.015 
744.61  38.049  0.015 
751.58  38.039  0.015 
757.58  37.999  0.015 
759.57  37.976  0.015 
767.57  37.951  0.015 
770.82  37.952  0.015 
770.82  37.951  0.015 
772.55  37.915  0.015 
779.57  37.894  0.015 
784.53  37.879  0.015 
791.53  37.857  0.015 
812.78  37.798  0.015 
1517.31  36.293  0.019 
