59036.591	41.333	0.223
59051.557	41.013	0.223
59051.560	41.266	0.223
59055.541	40.029	0.223
59060.500	41.564	0.223
59077.467	41.364	0.223
59079.489	40.712	0.223
59079.492	40.925	0.223
59093.414	41.279	0.223
59100.429	41.075	0.223
59100.431	40.834	0.223
59101.425	42.138	0.223
59101.448	41.881	0.223
59101.454	42.001	0.223
59103.396	41.117	0.223
59103.501	41.405	0.223
59103.504	42.377	0.223
59103.520	41.502	0.223
59105.478	41.325	0.223
59105.481	41.396	0.223
59105.538	42.164	0.223
59107.356	42.193	0.223
59107.487	42.051	0.223
59107.492	41.635	0.223
59107.502	42.069	0.223
59107.534	42.076	0.223
59107.537	41.911	0.223
59108.390	42.415	0.223
59108.390	42.415	0.223
59109.322	42.733	0.223
59109.322	42.733	0.223
59109.402	42.719	0.223
59109.405	42.559	0.223
59109.409	42.758	0.223
59109.410	42.621	0.223
59109.432	42.553	0.223
59110.346	42.817	0.223
59110.359	42.727	0.223
59111.367	42.834	0.223
59111.398	42.795	0.223
59111.401	42.757	0.223
59111.404	42.211	0.223
59111.442	42.919	0.223
59111.505	42.765	0.223
59111.508	42.844	0.223
59112.500	42.772	0.223
59112.551	42.860	0.223
59113.302	42.818	0.223
59113.340	42.770	0.223
59113.390	42.843	0.223
59113.462	42.796	0.223
59113.462	42.796	0.223
59113.467	42.926	0.223
59113.472	42.766	0.223
59113.483	42.759	0.223
59114.322	42.836	0.223
59115.305	42.825	0.223
59115.496	42.775	0.223
59115.499	42.788	0.223
59115.506	42.907	0.223
59115.522	42.930	0.223
59116.265	42.798	0.223
59116.307	42.793	0.223
59116.337	42.815	0.223
59116.362	42.815	0.223
59117.286	42.807	0.223
59117.373	42.821	0.223
59117.374	42.845	0.223
59117.377	42.762	0.223
59117.415	42.784	0.223
59117.438	42.801	0.223
59117.467	42.858	0.223
59117.472	42.820	0.223
59118.262	42.756	0.223
59118.354	42.765	0.223
59118.363	42.822	0.223
59118.370	42.791	0.223
59118.373	42.764	0.223
59119.338	42.744	0.223
59119.360	42.773	0.223
59119.370	42.856	0.223
59119.377	42.866	0.223
59119.378	42.830	0.223
59119.409	42.761	0.223
59120.284	42.774	0.223
59120.374	42.816	0.223
59120.376	42.646	0.223
59121.307	42.754	0.223
59121.431	42.702	0.223
59121.435	42.725	0.223
59121.467	42.876	0.223
59121.472	42.717	0.223
59126.362	42.751	0.223
59127.362	42.789	0.223
59127.365	42.757	0.223
59127.438	43.013	0.223
59127.447	42.898	0.223
59127.458	42.951	0.223
59129.269	42.747	0.223
59129.330	42.565	0.223
59129.459	42.810	0.223
59129.466	42.827	0.223
59129.469	42.805	0.223
59129.488	42.797	0.223
59130.478	42.667	0.223
59130.480	42.754	0.223
59131.235	42.727	0.223
59131.317	42.630	0.223
59131.462	42.778	0.223
59131.465	42.703	0.223
59131.485	42.620	0.223
59131.501	42.754	0.223
59132.452	42.525	0.223
59133.405	42.847	0.223
59133.408	42.709	0.223
59133.414	42.808	0.223
59133.431	42.606	0.223
59134.268	42.519	0.223
59134.298	42.691	0.223
59135.425	42.576	0.223
59135.429	42.517	0.223
59135.434	42.336	0.223
59135.448	42.756	0.223
59136.300	42.695	0.223
59136.344	42.440	0.223
59137.420	42.645	0.223
59137.429	42.708	0.223
59137.433	42.695	0.223
59137.444	42.749	0.223
59137.453	42.646	0.223
59137.456	42.454	0.223
59138.233	42.413	0.223
59138.306	42.665	0.223
59139.409	42.515	0.223
59139.413	42.482	0.223
59139.418	42.508	0.223
59139.432	42.677	0.223
59140.249	42.670	0.223
59140.277	42.436	0.223
59141.378	42.677	0.223
59141.381	42.519	0.223
59141.413	42.743	0.223
59141.418	42.610	0.223
59142.269	42.401	0.223
59142.272	42.569	0.223
59143.265	42.614	0.223
59143.268	42.173	0.223
59143.288	42.558	0.223
59143.313	42.531	0.223
59143.400	42.269	0.223
59143.403	42.285	0.223
59143.408	41.943	0.223
59144.214	42.617	0.223
59144.332	42.349	0.223
59145.290	42.391	0.223
59145.293	42.663	0.223
59145.398	42.620	0.223
59145.400	42.582	0.223
59145.413	42.609	0.223
59145.424	42.584	0.223
59147.384	42.688	0.223
59147.387	42.548	0.223
59147.393	42.551	0.223
59147.403	42.486	0.223
59147.417	42.285	0.223
59147.420	42.587	0.223
59148.300	42.084	0.223
59148.307	42.503	0.223
59148.313	42.771	0.223
59154.408	42.580	0.223
59154.411	42.652	0.223
59155.264	42.641	0.223
59155.501	42.977	0.223
59157.333	42.588	0.223
59157.377	42.686	0.223
59157.380	42.666	0.223
59157.387	42.701	0.223
59157.397	42.700	0.223
59158.393	42.693	0.223
59159.344	43.600	0.223
59160.351	42.665	0.223
59160.355	43.171	0.223
59160.361	42.464	0.223
59161.374	42.725	0.223
59161.379	42.545	0.223
59161.385	42.589	0.223
59163.354	42.624	0.223
59163.356	42.017	0.223
59163.420	42.047	0.223
59163.423	42.401	0.223
59163.429	41.806	0.223
59163.442	41.797	0.223
59167.227	42.484	0.223
59169.191	42.457	0.223
59169.221	42.094	0.223
59169.224	42.590	0.223
59169.332	42.692	0.223
59169.351	42.291	0.223
59169.354	42.572	0.223
59169.362	42.579	0.223
59173.218	42.476	0.223
59173.375	41.955	0.223
59173.378	42.435	0.223
59182.358	42.342	0.223
59182.361	42.449	0.223
59185.369	42.413	0.223
59185.375	42.587	0.223
59185.379	41.769	0.223
59185.393	41.217	0.223
59186.345	42.326	0.223
59186.348	42.393	0.223
59187.362	42.433	0.223
59187.366	42.689	0.223
59187.372	42.529	0.223
59187.384	42.466	0.223
59189.288	42.264	0.223
59189.294	42.571	0.223
59189.312	42.323	0.223
59190.286	41.597	0.223
59190.289	42.338	0.223
59191.262	41.984	0.223
59191.265	41.774	0.223
59191.271	42.096	0.223
59191.282	41.699	0.223
59192.306	42.228	0.223
59192.309	41.673	0.223
59193.297	42.098	0.223
59193.302	42.192	0.223
59193.317	42.442	0.223
59193.328	42.479	0.223
59195.315	41.584	0.223
59195.319	41.838	0.223
59195.338	40.786	0.223
59195.344	41.898	0.223
59197.270	41.719	0.223
59197.274	42.228	0.223
59197.296	42.067	0.223
59199.282	41.719	0.223
59199.320	41.784	0.223
59381.580	41.663	0.223
59381.582	41.147	0.223
59385.597	38.966	0.223
59390.601	41.759	0.223
