##phase	g	err	w	err	r	err	i	err	z	err	y	err	
#
59458.58	25.01	1.20	25.01	1.20	25.01	1.20	25.01	1.20	25.01	1.20	25.01	1.20
59464.39	24.16	1.20	24.16	1.20	24.16	1.20	24.16	1.20	24.16	1.20	24.16	1.20
59467.56	23.52	1.20	23.52	1.20	23.52	1.20	23.52	1.20	23.52	1.20	23.52	1.20
59467.57	22.64	1.20	22.64	1.20	22.64	1.20	22.64	1.20	22.64	1.20	22.64	1.20
59485.52	23.90	1.20	23.90	1.20	23.90	1.20	23.90	1.20	23.90	1.20	23.90	1.20
59491.50	22.95	1.20	22.95	1.20	22.95	1.20	22.95	1.20	22.95	1.20	22.95	1.20
59491.50	29.68	1.20	29.68	1.20	29.68	1.20	29.68	1.20	29.68	1.20	29.68	1.20
59510.44	21.87	1.20	21.87	1.20	21.87	1.20	21.87	1.20	21.87	1.20	21.87	1.20
59514.41	23.84	1.20	23.84	1.20	23.84	1.20	23.84	1.20	23.84	1.20	23.84	1.20
59519.28	22.95	1.20	22.95	1.20	22.95	1.20	22.95	1.20	22.95	1.20	22.95	1.20
59530.37	24.74	1.20	24.74	1.20	24.74	1.20	24.74	1.20	24.74	1.20	24.74	1.20
59537.32	22.86	1.20	22.86	1.20	22.86	1.20	22.86	1.20	22.86	1.20	22.86	1.20
59538.24	24.17	1.20	24.17	1.20	24.17	1.20	24.17	1.20	24.17	1.20	24.17	1.20
59541.32	23.68	1.20	23.68	1.20	23.68	1.20	23.68	1.20	23.68	1.20	23.68	1.20
59545.33	22.41	1.20	22.41	1.20	22.41	1.20	22.41	1.20	22.41	1.20	22.41	1.20
59739.60	23.78	1.20	23.78	1.20	23.78	1.20	23.78	1.20	23.78	1.20	23.78	1.20
59739.61	21.98	1.20	21.98	1.20	21.98	1.20	21.98	1.20	21.98	1.20	21.98	1.20
59740.60	24.61	1.20	24.61	1.20	24.61	1.20	24.61	1.20	24.61	1.20	24.61	1.20
59757.59	23.09	1.20	23.09	1.20	23.09	1.20	23.09	1.20	23.09	1.20	23.09	1.20
59765.57	25.52	1.20	25.52	1.20	25.52	1.20	25.52	1.20	25.52	1.20	25.52	1.20
59774.56	23.20	1.20	23.20	1.20	23.20	1.20	23.20	1.20	23.20	1.20	23.20	1.20
59776.55	22.75	1.20	22.75	1.20	22.75	1.20	22.75	1.20	22.75	1.20	22.75	1.20
59795.53	22.87	1.20	22.87	1.20	22.87	1.20	22.87	1.20	22.87	1.20	22.87	1.20
59795.53	24.97	1.20	24.97	1.20	24.97	1.20	24.97	1.20	24.97	1.20	24.97	1.20
59810.45	22.53	1.20	22.53	1.20	22.53	1.20	22.53	1.20	22.53	1.20	22.53	1.20
59825.44	26.50	1.20	26.50	1.20	26.50	1.20	26.50	1.20	26.50	1.20	26.50	1.20
59825.45	23.53	1.20	23.53	1.20	23.53	1.20	23.53	1.20	23.53	1.20	23.53	1.20
59830.43	23.02	1.20	23.02	1.20	23.02	1.20	23.02	1.20	23.02	1.20	23.02	1.20
59841.38	23.02	1.20	23.02	1.20	23.02	1.20	23.02	1.20	23.02	1.20	23.02	1.20
59842.38	25.62	1.20	25.62	1.20	25.62	1.20	25.62	1.20	25.62	1.20	25.62	1.20
59850.39	24.34	1.20	24.34	1.20	24.34	1.20	24.34	1.20	24.34	1.20	24.34	1.20
59854.48	23.91	1.20	23.91	1.20	23.91	1.20	23.91	1.20	23.91	1.20	23.91	1.20
59867.48	22.42	1.20	22.42	1.20	22.42	1.20	22.42	1.20	22.42	1.20	22.42	1.20
59876.39	24.07	1.20	24.07	1.20	24.07	1.20	24.07	1.20	24.07	1.20	24.07	1.20
59876.40	23.57	1.20	23.57	1.20	23.57	1.20	23.57	1.20	23.57	1.20	23.57	1.20
59881.28	23.32	1.20	23.32	1.20	23.32	1.20	23.32	1.20	23.32	1.20	23.32	1.20
59881.28	23.08	1.20	23.08	1.20	23.08	1.20	23.08	1.20	23.08	1.20	23.08	1.20
59908.22	22.36	1.20	22.36	1.20	22.36	1.20	22.36	1.20	22.36	1.20	22.36	1.20
#
## All light curves linearly interpolated
## Extrapolation done by assuming constant colour with reference band
