59189.288	41.848	0.432
59189.294	42.155	0.432
59189.312	41.907	0.432
59190.286	41.181	0.432
59190.289	41.922	0.432
59191.262	41.568	0.432
59191.265	41.358	0.432
59191.271	41.680	0.432
59191.282	41.283	0.432
59192.306	41.811	0.432
59192.309	41.256	0.432
59193.297	41.681	0.432
59193.302	41.776	0.432
59193.317	42.025	0.432
59193.328	42.063	0.432
59195.315	41.167	0.432
59195.319	41.421	0.432
59195.338	40.370	0.432
59195.344	41.482	0.432
59197.270	41.302	0.432
59197.274	41.812	0.432
59197.296	41.651	0.432
59199.282	41.303	0.432
59199.320	41.367	0.432
59381.580	41.247	0.432
59381.582	40.731	0.432
59385.597	38.549	0.432
59390.601	41.343	0.432
59390.604	40.437	0.432
59400.571	40.775	0.432
59400.574	40.685	0.432
59401.557	40.901	0.432
59410.564	39.643	0.432
59412.513	41.069	0.432
59417.516	40.695	0.432
59417.519	41.471	0.432
59420.556	41.323	0.432
59428.523	41.226	0.432
59428.526	39.153	0.432
59431.478	41.112	0.432
59438.617	39.959	0.432
59446.593	40.955	0.432
59448.596	41.173	0.432
59455.595	41.069	0.432
59455.598	39.979	0.432
59458.581	40.029	0.432
59464.393	40.367	0.432
59467.562	40.623	0.432
59467.565	40.974	0.432
59485.517	40.471	0.432
59491.495	40.853	0.432
59491.497	38.161	0.432
59510.440	41.283	0.432
59514.412	40.497	0.432
59519.278	40.849	0.432
59530.369	40.135	0.432
59537.324	40.887	0.432
59538.238	40.362	0.432
59541.324	40.561	0.432
59545.331	41.067	0.432
59739.604	40.520	0.432
59739.607	41.240	0.432
59740.598	40.186	0.432
59757.586	40.794	0.432
59765.568	39.824	0.432
59774.558	40.750	0.432
59776.548	40.930	0.432
59795.530	40.884	0.432
59795.533	40.044	0.432
59810.447	41.019	0.432
59825.443	39.429	0.432
59825.446	40.619	0.432
59830.425	40.823	0.432
59841.376	40.822	0.432
59842.376	39.781	0.432
59850.389	40.295	0.432
59854.484	40.468	0.432
59867.480	41.062	0.432
59876.395	40.402	0.432
59876.403	40.602	0.432
59881.278	40.702	0.432
59881.280	40.799	0.432
59908.216	41.089	0.432
